"","Camera","Species","full_species","Common name","Origin","Date","Time","Hour"
"989","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",13:38:12,13
"990","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",15:39:55,15
"991","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",20:31:12,20
"992","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",20:44:32,20
"993","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",20:47:10,20
"994","HC1","CANLAT","Canis latrans","Coyote","Native","Feb04-2021",09:19:31,9
"995","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",18:21:43,18
"996","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",18:36:39,18
"997","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",18:37:07,18
"998","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",18:37:53,18
"999","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",22:44:06,22
"1000","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",22:55:37,22
"1001","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/18/21",22:56:34,22
"1002","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",13:43:30,13
"1003","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",18:14:37,18
"1004","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",18:17:11,18
"1005","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",18:17:42,18
"1006","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",19:39:00,19
"1007","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",20:35:12,20
"1008","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",21:07:25,21
"1009","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",21:07:35,21
"1010","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",21:08:48,21
"1011","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",21:11:06,21
"1012","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",21:25:33,21
"1013","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",22:22:21,22
"1014","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/19/21",22:41:31,22
"1015","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",01:18:11,1
"1016","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",01:24:40,1
"1017","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",01:25:02,1
"1018","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",05:36:42,5
"1019","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",05:41:26,5
"1020","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",05:44:23,5
"1021","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",05:46:21,5
"1022","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",15:10:48,15
"1023","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",18:34:15,18
"1024","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",19:25:50,19
"1025","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",20:29:21,20
"1026","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",20:47:06,20
"1027","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",21:43:45,21
"1028","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/20/21",22:17:10,22
"1029","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",16:47:34,16
"1030","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",17:08:23,17
"1031","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",17:23:57,17
"1032","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",18:36:51,18
"1033","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",18:43:14,18
"1034","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",18:44:58,18
"1035","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",19:03:20,19
"1036","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",20:42:50,20
"1037","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",20:44:06,20
"1038","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",21:46:34,21
"1039","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",22:01:37,22
"1040","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",23:14:35,23
"1041","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/21/21",23:27:54,23
"1042","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",01:20:41,1
"1043","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",01:25:44,1
"1044","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",01:25:56,1
"1045","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",18:22:21,18
"1046","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",18:23:15,18
"1047","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",18:39:39,18
"1048","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",19:00:31,19
"1049","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",19:04:43,19
"1050","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",20:08:00,20
"1051","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",20:18:06,20
"1052","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",20:20:44,20
"1053","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",20:31:22,20
"1054","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/22/21",23:52:44,23
"1055","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",00:24:30,0
"1056","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",00:50:40,0
"1057","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:01:33,1
"1058","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:15:27,1
"1059","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:16:39,1
"1060","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:18:37,1
"1061","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:18:46,1
"1062","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:22:10,1
"1063","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:22:49,1
"1064","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:38:21,1
"1065","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:45:25,1
"1066","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:45:38,1
"1067","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:45:53,1
"1068","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:46:09,1
"1069","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:46:23,1
"1070","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:47:39,1
"1071","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:50:04,1
"1072","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:50:25,1
"1073","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:51:53,1
"1074","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:52:15,1
"1075","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:52:35,1
"1076","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:58:18,1
"1077","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:58:45,1
"1078","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",01:59:21,1
"1079","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",02:06:45,2
"1080","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",02:28:33,2
"1081","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",02:56:11,2
"1082","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",03:41:35,3
"1083","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",03:41:45,3
"1084","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",03:45:54,3
"1085","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",03:57:37,3
"1086","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",04:52:23,4
"1087","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",05:00:33,5
"1088","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",06:49:30,6
"1089","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",06:52:34,6
"1090","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",06:59:14,6
"1091","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",06:59:47,6
"1092","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",07:00:00,7
"1093","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",07:00:16,7
"1094","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",07:42:10,7
"1095","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",07:47:03,7
"1096","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",08:17:37,8
"1097","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",08:35:17,8
"1098","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",15:33:25,15
"1099","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",16:42:23,16
"1100","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",16:43:00,16
"1101","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",16:46:15,16
"1102","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",17:01:21,17
"1103","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",18:05:49,18
"1104","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",19:08:07,19
"1105","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/23/21",19:15:16,19
"1106","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:34:55,21
"1107","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:35:16,21
"1108","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:35:26,21
"1109","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:35:49,21
"1110","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:36:18,21
"1111","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:36:37,21
"1112","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:36:53,21
"1113","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:37:04,21
"1114","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:37:20,21
"1115","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:37:29,21
"1116","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:37:56,21
"1117","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:38:34,21
"1118","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:39:27,21
"1119","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:39:40,21
"1120","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:40:09,21
"1121","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:40:34,21
"1122","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:40:44,21
"1123","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:40:53,21
"1124","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:41:09,21
"1125","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:41:19,21
"1126","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:41:33,21
"1127","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:41:54,21
"1128","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:42:08,21
"1129","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:42:34,21
"1130","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:42:46,21
"1131","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:43:14,21
"1132","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:43:25,21
"1133","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:43:34,21
"1134","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:43:44,21
"1135","HC1","CANLAT","Canis latrans","Coyote","Native","3/23/21",21:44:04,21
"1136","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:41:52,0
"1137","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:02,0
"1138","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:13,0
"1139","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:22,0
"1140","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:33,0
"1141","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:46,0
"1142","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:42:56,0
"1143","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:43:06,0
"1144","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:43:16,0
"1145","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:43:25,0
"1146","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:43:35,0
"1147","HC1","CANLAT","Canis latrans","Coyote","Native","3/24/21",00:48:34,0
"1148","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/24/21",06:22:53,6
"1149","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/24/21",20:56:27,20
"1150","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/25/21",03:57:16,3
"1151","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/25/21",07:32:52,7
"1152","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/25/21",08:04:18,8
"1153","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","3/25/21",08:16:51,8
"1154","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:44:09,17
"1155","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:44:33,17
"1156","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:44:42,17
"1157","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:44:54,17
"1158","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:45:08,17
"1159","HC2","PASDOM","Passer domesticus","House sparrow","Nonnative","12/23/18",14:18:11,14
"1160","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/20",17:45:21,17
"1161","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",03:11:45,3
"1162","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:09:06,19
"1163","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/17/20",03:13:04,3
"1164","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",03:29:34,3
"1165","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:09:27,19
"1166","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:09:37,19
"1167","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:36:58,4
"1168","HC2","CANLAT","Canis latrans","Coyote","Native","12/22/18",16:08:59,16
"1169","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:09:48,19
"1170","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:28:23,19
"1171","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:37:30,4
"1172","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/22/18",19:22:35,19
"1173","HC2","CANLAT","Canis latrans","Coyote","Native","12/23/18",19:28:34,19
"1174","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:50:08,4
"1175","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:50:23,4
"1176","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/24/18",02:15:24,2
"1177","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:50:33,4
"1178","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",00:46:46,0
"1179","HC2","CANLAT","Canis latrans","Coyote","Native","12/24/18",05:07:12,5
"1180","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:54:04,4
"1181","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",00:46:56,0
"1182","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:56:16,4
"1183","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:30:01,10
"1184","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:54:29,4
"1185","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",01:37:04,1
"1186","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:30:15,10
"1187","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:55:32,4
"1188","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",01:37:17,1
"1189","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:30:27,10
"1190","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:55:47,4
"1191","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",01:37:36,1
"1192","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:30:39,10
"1193","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:56:00,4
"1194","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:30:58,10
"1195","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:56:10,4
"1196","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",03:29:07,3
"1197","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",10:31:21,10
"1198","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",03:29:21,3
"1199","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",03:29:32,3
"1200","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",03:29:50,3
"1201","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:57:05,4
"1202","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",03:31:12,3
"1203","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",17:22:11,17
"1204","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:57:46,4
"1205","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/23/18",04:04:38,4
"1206","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",17:22:25,17
"1207","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/24/18",17:22:35,17
"1208","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",04:58:14,4
"1209","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:01:47,5
"1210","HC2","CANLAT","Canis latrans","Coyote","Native","12/24/18",17:59:09,17
"1211","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:02:28,5
"1212","HC2","CANLAT","Canis latrans","Coyote","Native","12/24/18",18:04:55,18
"1213","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:02:43,5
"1214","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:02:52,5
"1215","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/24/18",23:37:35,23
"1216","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:03:09,5
"1217","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/24/18",23:57:08,23
"1218","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:04:13,5
"1219","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",01:47:48,1
"1220","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:04:22,5
"1221","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",03:12:53,3
"1222","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:04:59,5
"1223","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",04:20:09,4
"1224","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:05:21,5
"1225","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:05:50,5
"1226","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:06:03,5
"1227","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:06:12,5
"1228","HC2","PASDOM","Passer domesticus","House sparrow","Nonnative","12/25/18",07:32:34,7
"1229","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:06:25,5
"1230","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:07:14,5
"1231","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:07:28,5
"1232","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",05:12:14,5
"1233","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",19:31:06,19
"1234","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",23:59:02,23
"1235","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/27/20",23:59:17,23
"1236","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",17:34:56,17
"1237","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/28/20",02:06:09,2
"1238","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/25/18",18:14:22,18
"1239","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",18:14:22,18
"1240","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/25/18",19:13:57,19
"1241","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/25/18",19:13:57,19
"1242","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/26/18",05:14:44,5
"1243","HC2","PASDOM","Passer domesticus","House sparrow","Nonnative","12/26/18",07:49:01,7
"1244","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/28/20",22:27:54,22
"1245","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/26/18",08:21:13,8
"1246","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/28/20",22:29:15,22
"1247","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/28/20",22:29:25,22
"1248","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/28/20",23:30:52,23
"1249","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/29/20",03:36:02,3
"1250","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/29/20",03:42:00,3
"1251","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",08:32:00,8
"1252","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",08:35:00,8
"1253","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",08:35:00,8
"1254","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",08:35:00,8
"1255","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:11:00,16
"1256","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:12:00,16
"1257","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:12:00,16
"1258","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:12:00,16
"1259","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:12:00,16
"1260","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:13:00,16
"1261","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",16:13:00,16
"1262","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",17:20:00,17
"1263","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",17:20:00,17
"1264","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",17:20:00,17
"1265","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",17:21:00,17
"1266","HC2","CANLAT","Canis latrans","Coyote","Native","12/29/20",17:49:00,17
"1267","HC2","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",19:49:00,19
"1268","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/29/20",21:45:00,21
"1269","HC2","RATNOR","Rattus norvegicus","Brown rat","Nonnative","12/29/20",21:41:00,21
